CustomerID,Name,Age,Gender,State,Genre,Format,Device,Viewing_Frequency,Total_Viewing_Time,Plan,Monthly_Cost,Duration,Rating
256,Montana Laouali,61,Male,Rivers,Music,TV-Shows,Decoder,9,189763,Premium,5000,7,2
257,Evelyn Aremu,27,Male,Oyo,Reality,Live-Events,Tv-App,3,50333,Basic,2500,4,3
258,Fallon Abagun,67,Male,Anambra,Reality,TV-Shows,Tv-App,4,594154,Elite,10000,11,5
259,Brandon Osakwe,23,Male,Plateau,Reality,TV-Shows,Decoder,3,332404,Basic,2500,6,3
260,Paul Adarabioyo,64,Male,Oyo,Comedy,TV-Shows,Browser,3,82722,Premium,5000,12,4
261,Nehru Makinde,51,Male,Bauchi,Cartoons,Live-Events,Tv-App,10,326807,Premium,5000,9,4
262,Raphael Akinde,23,Male,Cross,Music,TV-Shows,Browser,5,269919,Basic,2500,1,2
263,Micah Olunloyo,29,Male,Imo,Drama,Live-Events,Decoder,8,405072,Premium,5000,12,5
264,Wing Adejuyigbe,70,Male,Osun,Comedy,Live-Events,Tv-App,3,568024,Basic,2500,8,4
265,Kristen Adejuyigbe,73,Male,Jigawa,Reality,Live-Events,Tv-App,0,557443,Premium,5000,2,4
266,Clementine Olaoye,65,Male,Anambra,Documentaries,TV-Shows,Browser,5,507406,Premium,5000,6,4
267,Jerome Ogunode,47,Male,Ondo,Reality,TV-Shows,Mobile-App,3,251644,Premium,5000,4,1
268,Troy Chibuzor,43,Male,Rivers,Comedy,TV-Shows,Mobile-App,4,147299,Elite,10000,5,3
269,Inga Nwakaeme,70,Male,Kwara,Comedy,TV-Shows,Browser,6,452021,Premium,5000,7,2
270,Logan Balarabe,59,Male,Katsina,Action,TV-Shows,Decoder,10,220693,Basic,2500,4,3
271,Karly Ogunode,39,Male,Sokoto,Reality,TV-Shows,Mobile-App,9,531672,Premium,5000,3,4
272,Kirestin Gwarzo,39,Male,Adamawa,News,TV-Shows,Tv-App,4,283810,Basic,2500,2,2
273,Rylee Onoja,26,Male,Nasarawa,News,TV-Shows,Tv-App,1,346850,Premium,5000,3,4
274,Moses Okojie,19,Male,Sokoto,Religion,TV-Shows,Decoder,5,295404,Premium,5000,8,3
275,Lillith Adekugbe,65,Male,Ekiti,News,TV-Shows,Tv-App,0,19395,Premium,5000,10,2
276,Fiona Coker,34,Male,Niger,Comedy,Live-Events,Mobile-App,4,10616,Elite,10000,5,1
277,Beatrice Onoja,74,Male,Ekiti,Cartoons,TV-Shows,Decoder,3,281639,Basic,2500,5,3
278,Luke Ajudua,23,Male,Edo,Comedy,TV-Shows,Tv-App,1,423288,Basic,2500,11,3
279,Evangeline Idonije,42,Male,Borno,Documentaries,TV-Shows,Mobile-App,2,18859,Elite,10000,2,1
280,Garth Idonije,21,Male,Ebonyi,Action,Live-Events,Browser,9,237454,Premium,5000,10,2
281,Dustin Anjorin,63,Male,Ekiti,Comedy,TV-Shows,Decoder,4,323400,Premium,5000,2,3
282,Emery Umelo,68,Male,Niger,Sports,TV-Shows,Decoder,4,594723,Premium,5000,2,1
283,Kamal Olunloyo,18,Male,Delta,Reality,TV-Shows,Mobile-App,6,597114,Basic,2500,4,5
284,Rajah Ofoedu,60,Male,Jigawa,News,TV-Shows,Mobile-App,6,542843,Premium,5000,11,3
285,Kalia Adeniran,51,Male,Ogun,Religion,TV-Shows,Browser,9,458161,Premium,5000,6,4
286,Emerson Abaribe,68,Male,Edo,Comedy,Live-Events,Decoder,10,417102,Basic,2500,6,1
287,Jared Daramola,65,Male,Bayelsa,Comedy,TV-Shows,Decoder,6,93804,Premium,5000,5,3
288,Gail Anjorin,69,Male,Anambra,Documentaries,Live-Events,Decoder,6,227403,Premium,5000,2,1
289,Kelly Oteh,71,Male,Zamfara,Comedy,Live-Events,Browser,11,251913,Elite,10000,9,4
290,Stuart Anjorin,54,Male,Katsina,Sports,Live-Events,Decoder,1,185847,Premium,5000,10,4
291,Felicia Adeniran,53,Male,Imo,Comedy,TV-Shows,Decoder,11,252934,Premium,5000,11,4
292,Idona Akinde,37,Male,Delta,Action,Live-Events,Tv-App,1,264502,Basic,2500,4,2
293,Andrew Onoja,54,Male,Ondo,Comedy,Live-Events,Tv-App,5,361429,Basic,2500,11,2
294,Bree Ihemeje,21,Male,Akwa,Reality,TV-Shows,Mobile-App,0,573934,Basic,2500,3,2
295,Maris Oteh,53,Male,Nasarawa,Reality,Live-Events,Tv-App,7,316173,Premium,5000,9,3
296,Ava Aremu,32,Male,Ibom,Action,Live-Events,Tv-App,3,113713,Premium,5000,6,2
297,Faith Anjorin,45,Male,Lagos,Comedy,Live-Events,Tv-App,9,50365,Basic,2500,11,2
298,Leila Ameobi,66,Male,Kaduna,Talk-Shows,Live-Events,Tv-App,10,64758,Premium,5000,6,2
299,Jolene Osakwe,67,Male,Bauchi,News,TV-Shows,Browser,1,100012,Elite,10000,3,2
300,Linus Osakwe,73,Male,Niger,Cartoons,TV-Shows,Tv-App,6,175526,Premium,5000,1,2
301,Zenaida Adekugbe,66,Male,Edo,Comedy,TV-Shows,Decoder,3,505679,Premium,5000,5,5
302,Emily Ujah,22,Male,Kebbi,Documentaries,Live-Events,Browser,9,426658,Premium,5000,11,2
303,Charity Ogunode,51,Male,Borno,Music,TV-Shows,Browser,2,475019,Basic,2500,11,4
304,Tiger Ameobi,25,Male,Bayelsa,Reality,Live-Events,Tv-App,6,547549,Elite,10000,5,1
305,Mason Nwakaeme,48,Male,Anambra,Documentaries,TV-Shows,Mobile-App,11,555346,Premium,5000,7,5
306,Andrew Fuwape,34,Male,Anambra,News,Live-Events,Tv-App,3,473372,Premium,5000,4,1
307,Tana Oteh,73,Male,Sokoto,Comedy,TV-Shows,Tv-App,2,270052,Basic,2500,3,3
308,Mechelle Aneke,60,Male,Edo,Sports,TV-Shows,Decoder,2,205130,Elite,10000,11,3
309,August Adekugbe,72,Male,Imo,Action,TV-Shows,Decoder,8,456292,Premium,5000,1,1
310,Mariam Idonije,69,Male,Nasarawa,News,Live-Events,Tv-App,9,326550,Premium,5000,9,1
311,Tashya Aremu,65,Male,Borno,Cartoons,Live-Events,Browser,9,26483,Premium,5000,8,1
312,Cameran Ogunode,62,Male,Kaduna,News,Live-Events,Browser,7,2688,Premium,5000,8,3
313,Neve Bakare,44,Male,Lagos,Comedy,TV-Shows,Decoder,1,139824,Basic,2500,7,5
314,Talon Ajudua,68,Male,Taraba,Comedy,Live-Events,Browser,7,235215,Premium,5000,8,3
315,Quinn Coker,31,Male,Kano,Talk-Shows,Live-Events,Browser,5,133314,Basic,2500,4,2
316,Beck Olunloyo,40,Male,Osun,Comedy,TV-Shows,Mobile-App,2,252739,Basic,2500,9,4
317,Myles Ajudua,34,Male,Ibom,Sports,Live-Events,Tv-App,6,55605,Elite,10000,10,5
318,Bruno Adekugbe,42,Male,Plateau,Sports,TV-Shows,Decoder,2,494439,Elite,10000,7,2
319,Josiah Ogedegbe,73,Male,Kaduna,Comedy,TV-Shows,Decoder,5,438736,Basic,2500,11,3
320,Thaddeus Fuwape,69,Male,Kogi,Sports,TV-Shows,Decoder,11,545772,Elite,10000,10,4
321,Candice Igbinoghene,23,Male,Yobe,Talk-Shows,TV-Shows,Decoder,10,328353,Premium,5000,7,5
322,Zena Adekugbe,32,Male,Yobe,News,Live-Events,Decoder,11,111373,Premium,5000,3,2
323,Kellie Adewusi,31,Male,Lagos,Music,Live-Events,Decoder,6,78399,Elite,10000,7,2
324,Unity Adarabioyo,21,Male,Kano,Comedy,TV-Shows,Decoder,10,410231,Premium,5000,2,5
325,Chase Olaoye,73,Male,Bauchi,Sports,TV-Shows,Tv-App,9,97119,Premium,5000,9,2
326,Driscoll Abadaki,52,Male,Akwa,Action,Live-Events,Mobile-App,6,347819,Premium,5000,8,2
327,Erich Osakwe,29,Male,Ondo,Comedy,Live-Events,Decoder,9,531765,Premium,5000,7,2
328,Lucas Nwakaeme,23,Male,Gombe,News,TV-Shows,Tv-App,4,55789,Basic,2500,5,4
329,Evangeline Olaoye,35,Male,Plateau,Sports,TV-Shows,Decoder,2,566920,Basic,2500,3,3
330,Sigourney Adeniran,53,Male,Gombe,Reality,TV-Shows,Decoder,9,421369,Premium,5000,6,5
331,Rana Onyeama,63,Male,Imo,News,Live-Events,Browser,2,405983,Elite,10000,5,2
332,Louis Akinde,35,Male,Plateau,Reality,Live-Events,Decoder,7,218004,Elite,10000,3,2
333,Camilla Gwarzo,60,Male,Cross,Sports,Live-Events,Tv-App,2,253498,Elite,10000,4,4
334,Quin Ujah,49,Male,Lagos,Action,TV-Shows,Browser,4,590614,Premium,5000,8,2
335,Alice Idonije,71,Male,Ogun,Comedy,TV-Shows,Tv-App,11,309072,Basic,2500,10,3
336,Gillian Ibekwe,48,Male,Kwara,Documentaries,Live-Events,Tv-App,3,397682,Basic,2500,8,4
337,Daria Oliha,28,Male,Kogi,Comedy,Live-Events,Browser,2,310739,Elite,10000,2,3
338,Ross Chibuzor,59,Male,Nasarawa,Religion,Live-Events,Decoder,2,342585,Elite,10000,7,3
339,Grace Chibuzor,69,Male,Ebonyi,Talk-Shows,TV-Shows,Decoder,4,487177,Premium,5000,11,3
340,Sigourney Daramola,57,Male,Bayelsa,Sports,Live-Events,Decoder,11,149470,Premium,5000,7,3
341,Brent Abadaki,43,Male,Oyo,Drama,Live-Events,Tv-App,4,448168,Basic,2500,7,1
342,Christine Nwakaeme,32,Male,Ogun,Sports,Live-Events,Tv-App,6,517743,Basic,2500,1,3
343,Marny Daramola,64,Male,Edo,Cartoons,Live-Events,Mobile-App,1,57867,Premium,5000,5,1
344,Mariko Abagun,45,Male,Katsina,Comedy,TV-Shows,Tv-App,0,186718,Premium,5000,4,4
345,Hector Adewusi,47,Male,Edo,Drama,TV-Shows,Tv-App,3,48492,Premium,5000,1,2
346,Porter Maikori,22,Male,River,News,Live-Events,Mobile-App,3,462270,Premium,5000,2,1
347,Drew Adarabioyo,42,Male,Yobe,Drama,TV-Shows,Browser,11,524681,Premium,5000,11,5
348,Dustin Abaribe,49,Male,Osun,Reality,TV-Shows,Tv-App,9,9497,Basic,2500,9,5
349,Malachi Laouali,44,Male,Lagos,Comedy,Live-Events,Browser,1,259798,Elite,10000,4,4
350,Kamal Gwarzo,29,Male,Kano,Music,Live-Events,Tv-App,3,120176,Elite,10000,4,2
351,Noble Fuwape,66,Male,Benue,Sports,TV-Shows,Mobile-App,6,309418,Basic,2500,5,2
352,Lavinia Balarabe,62,Male,Ekiti,Documentaries,Live-Events,Tv-App,9,68642,Basic,2500,8,3
353,Reagan Abagun,38,Male,Kogi,Documentaries,TV-Shows,Decoder,1,58417,Premium,5000,8,5
354,Leila Adewusi,67,Male,Taraba,Documentaries,TV-Shows,Browser,1,26441,Elite,10000,7,2
355,Isadora Olunloyo,24,Male,Plateau,News,TV-Shows,Mobile-App,4,31069,Elite,10000,5,4
356,Mercedes Onyeama,66,Male,Taraba,News,Live-Events,Tv-App,4,141530,Premium,5000,9,2
357,Bernard Adejuyigbe,60,Male,Osun,Comedy,TV-Shows,Browser,5,520669,Basic,2500,2,2
358,Kim Bakare,42,Male,Ondo,Comedy,Live-Events,Mobile-App,8,350572,Premium,5000,7,2
359,Claudia Aneke,64,Male,Osun,Music,TV-Shows,Decoder,10,528582,Elite,10000,8,4
360,Leroy Olonisakin,19,Male,Bayelsa,Reality,Live-Events,Tv-App,7,45409,Premium,5000,7,5
361,Tatiana Ihemeje,39,Male,Taraba,Comedy,TV-Shows,Decoder,6,574412,Basic,2500,12,2
362,Kirestin Ibekwe,74,Male,Bayelsa,Religion,TV-Shows,Browser,7,182937,Premium,5000,8,4
363,Gray Ogunode,29,Male,Edo,News,TV-Shows,Mobile-App,1,530897,Premium,5000,7,1
364,Brenna Ogedegbe,57,Male,Bauchi,News,TV-Shows,Browser,2,12348,Basic,2500,1,2
365,Josephine Ibekwe,69,Male,Adamawa,Documentaries,TV-Shows,Tv-App,8,518498,Elite,10000,8,3
366,Cedric Coker,20,Male,Gombe,Drama,TV-Shows,Browser,9,597212,Basic,2500,10,3
367,Remedios Sofoluwe,57,Male,Imo,Talk-Shows,Live-Events,Tv-App,10,446006,Premium,5000,8,2
368,Nerea Abagun,59,Male,Edo,Cartoons,Live-Events,Tv-App,7,423338,Premium,5000,9,2
369,Cheyenne Anjorin,65,Male,Kebbi,Comedy,TV-Shows,Decoder,0,28756,Premium,5000,11,2
370,Joelle Onyeama,32,Male,Adamawa,Reality,Live-Events,Decoder,2,104442,Premium,5000,3,3
371,Malachi Abaribe,24,Male,Ondo,Documentaries,TV-Shows,Tv-App,6,566340,Premium,5000,11,5
372,Ferris Anjorin,55,Male,Cross,Religion,TV-Shows,Browser,0,404275,Basic,2500,8,4
373,Shad Laouali,60,Male,Imo,Sports,Live-Events,Mobile-App,8,559538,Elite,10000,8,4
374,Jerome Osakwe,20,Male,Taraba,Drama,TV-Shows,Tv-App,10,278339,Premium,5000,12,1
375,Palmer Ibekwe,66,Male,Benue,Sports,Live-Events,Decoder,0,501774,Premium,5000,9,2
376,Ivy Bakare,34,Male,Ibom,Reality,TV-Shows,Decoder,10,449355,Premium,5000,9,4
377,Ferris Igbinoghene,44,Male,Katsina,Talk-Shows,Live-Events,Browser,4,425994,Elite,10000,1,2
378,Abraham Olaoye,50,Male,Ogun,Sports,Live-Events,Decoder,2,434335,Basic,2500,2,4
379,Rigel Oliha,36,Male,Anambra,Comedy,Live-Events,Browser,7,129597,Basic,2500,4,4
380,Robin Bakare,20,Male,Akwa,Action,Live-Events,Tv-App,9,601047,Premium,5000,9,2
381,Nathaniel Adarabioyo,43,Male,Taraba,Comedy,Live-Events,Decoder,11,599946,Elite,10000,6,3
382,Victoria Chibuzor,60,Male,Cross,Talk-Shows,Live-Events,Tv-App,9,487450,Premium,5000,10,2
383,Lillian Adekugbe,28,Male,Osun,Talk-Shows,TV-Shows,Browser,7,281664,Elite,10000,7,4
384,Nehru Ajudua,43,Male,Benue,Cartoons,TV-Shows,Decoder,0,31007,Basic,2500,2,1
385,Castor Daramola,62,Male,Imo,News,TV-Shows,Tv-App,6,473351,Premium,5000,9,3
386,Josephine Adewusi,43,Male,Osun,Sports,Live-Events,Decoder,8,59161,Basic,2500,2,2
387,Roth Ayanbadejo,23,Male,Kebbi,Action,TV-Shows,Mobile-App,0,557290,Premium,5000,8,3
388,Charissa Abaribe,56,Male,Kano,News,TV-Shows,Mobile-App,9,140324,Premium,5000,5,3
389,Gwendolyn Nwakaeme,34,Male,Yobe,Reality,Live-Events,Browser,3,173980,Premium,5000,5,4
390,Hayes Adarabioyo,55,Male,Plateau,Comedy,Live-Events,Decoder,3,75795,Basic,2500,5,3
391,Colin Sofoluwe,41,Male,Rivers,Comedy,Live-Events,Tv-App,9,295753,Premium,5000,5,3
392,Sylvia Nwakaeme,63,Male,Enugu,Music,TV-Shows,Tv-App,4,370633,Elite,10000,10,4
393,Brendan Chibuzor,36,Male,Rivers,Reality,Live-Events,Tv-App,3,33068,Premium,5000,9,2
394,Oscar Fuwape,21,Male,Adamawa,Documentaries,Live-Events,Tv-App,2,198012,Premium,5000,2,3
395,Carol Oliha,38,Male,Oyo,Sports,TV-Shows,Mobile-App,4,448624,Premium,5000,8,4
396,Simone Umelo,57,Male,Kwara,Cartoons,TV-Shows,Browser,1,324611,Elite,10000,11,4
397,Kaitlin Makinde,72,Male,Abia,Talk-Shows,TV-Shows,Tv-App,4,509202,Basic,2500,10,3
398,Tatum Aladefa,47,Male,Plateau,Talk-Shows,Live-Events,Mobile-App,5,544689,Basic,2500,5,3
399,Knox Buraimoh,23,Male,Bauchi,Reality,Live-Events,Tv-App,5,558121,Basic,2500,9,5
400,Barbara Buraimoh,24,Male,Kebbi,Sports,Live-Events,Decoder,1,135872,Premium,5000,3,3
401,Mohammad Ogedegbe,59,Male,Bayelsa,Comedy,TV-Shows,Decoder,8,599990,Elite,10000,7,2
402,Cleo Bakare,44,Male,Kaduna,Religion,Live-Events,Mobile-App,4,276728,Basic,2500,11,5
403,Eve Bakare,36,Male,Imo,Music,Live-Events,Tv-App,8,392113,Premium,5000,2,2
404,Emerald Okojie,38,Male,Osun,Talk-Shows,Live-Events,Tv-App,3,110871,Basic,2500,3,3
405,Mia Ofoedu,62,Male,Jigawa,Sports,TV-Shows,Tv-App,7,420435,Elite,10000,2,5
406,Colt Adekugbe,66,Male,Benue,Reality,TV-Shows,Mobile-App,5,461114,Basic,2500,12,2
407,Joan Ibekwe,43,Male,Sokoto,Comedy,TV-Shows,Decoder,8,269449,Elite,10000,3,1
408,Anthony Ibekwe,49,Male,Edo,Documentaries,TV-Shows,Mobile-App,9,504272,Basic,2500,8,2
409,Arthur Ayanbadejo,34,Male,Benue,Religion,Live-Events,Tv-App,4,94945,Premium,5000,5,3
410,Shelley Abadaki,54,Male,Kaduna,News,TV-Shows,Tv-App,11,445483,Premium,5000,7,4
411,Rhona Bakare,26,Male,Borno,Action,Live-Events,Tv-App,0,153857,Elite,10000,5,2
412,Alfonso Ameobi,30,Male,Kano,Cartoons,TV-Shows,Decoder,10,208244,Premium,5000,6,3
413,Azalia Ogedegbe,58,Male,Yobe,Documentaries,Live-Events,Mobile-App,9,503917,Premium,5000,7,5
414,Xyla Daramola,52,Male,Yobe,News,Live-Events,Mobile-App,4,582998,Premium,5000,1,5
415,Lani Makinde,63,Male,Edo,Music,Live-Events,Decoder,5,574675,Elite,10000,12,1
416,Lee Adekugbe,44,Male,Katsina,Music,Live-Events,Tv-App,4,312918,Basic,2500,3,2
417,Scarlett Balarabe,66,Male,Ondo,Reality,TV-Shows,Browser,5,227318,Premium,5000,3,4
418,Cassidy Olonisakin,48,Male,Katsina,Drama,Live-Events,Decoder,1,153932,Basic,2500,4,1
419,Maryam Onoja,63,Male,Anambra,Comedy,TV-Shows,Browser,3,579149,Basic,2500,3,4
420,Imelda Sofoluwe,32,Male,Anambra,Comedy,TV-Shows,Decoder,4,61065,Premium,5000,2,4
421,Yoko Abaribe,46,Male,Borno,Comedy,TV-Shows,Mobile-App,8,262398,Elite,10000,5,2
422,Xenos Udoka,63,Male,Kaduna,Documentaries,TV-Shows,Mobile-App,8,19511,Basic,2500,6,4
423,Thane Umelo,65,Male,Niger,Comedy,TV-Shows,Mobile-App,6,405635,Premium,5000,7,4
424,Yuli Adekugbe,62,Male,Bauchi,Documentaries,Live-Events,Mobile-App,3,328130,Basic,2500,8,3
425,Lev Balarabe,38,Male,Niger,Sports,Live-Events,Mobile-App,1,192732,Basic,2500,11,2
426,Alana Idonije,20,Male,Niger,Documentaries,Live-Events,Tv-App,6,30014,Basic,2500,6,2
427,Jade Adekugbe,68,Male,Akwa,Drama,TV-Shows,Mobile-App,1,334537,Premium,5000,10,2
428,Noelani Adewusi,58,Male,Jigawa,Cartoons,TV-Shows,Decoder,0,336791,Premium,5000,7,3
429,Stewart Ameobi,61,Male,Imo,Reality,TV-Shows,Tv-App,4,136291,Elite,10000,7,3
430,Calvin Nwakaeme,27,Male,Bayelsa,News,Live-Events,Tv-App,5,487263,Premium,5000,3,2
431,Brynn Umelo,35,Male,Ebonyi,Reality,TV-Shows,Tv-App,9,302979,Elite,10000,9,2
432,Alfonso Ogunode,39,Male,Bayelsa,Comedy,TV-Shows,Decoder,3,83078,Elite,10000,7,3
433,Nash Ogedegbe,45,Male,Bayelsa,Comedy,TV-Shows,Tv-App,10,370772,Basic,2500,10,2
434,Libby Olunloyo,24,Male,Benue,Comedy,Live-Events,Tv-App,1,444812,Basic,2500,8,2
435,Dahlia Abaribe,63,Male,Ondo,Music,Live-Events,Browser,1,375075,Premium,5000,5,4
436,Amos Aladefa,20,Male,Akwa,Action,Live-Events,Tv-App,4,181360,Elite,10000,10,2
437,Patricia Ibekwe,54,Male,Enugu,Comedy,Live-Events,Tv-App,10,555149,Premium,5000,4,4
438,Lucian Umelo,44,Male,Edo,Comedy,TV-Shows,Decoder,10,564496,Premium,5000,7,2
439,Illiana Ogedegbe,44,Male,Ibom,Comedy,TV-Shows,Mobile-App,6,6504,Basic,2500,3,4
440,Lewis Laouali,21,Male,Yobe,Drama,TV-Shows,Tv-App,4,101498,Premium,5000,10,5
441,Giacomo Maikori,37,Male,Oyo,Music,TV-Shows,Tv-App,10,561092,Premium,5000,7,4
442,Aladdin Aremu,41,Male,Plateau,Drama,Live-Events,Decoder,7,71391,Premium,5000,1,1
443,Ella Aladefa,24,Male,Kebbi,Reality,Live-Events,Mobile-App,8,210495,Basic,2500,2,4
444,Desirae Ameobi,34,Male,Jigawa,Documentaries,Live-Events,Tv-App,8,528775,Premium,5000,6,5
445,Charles Abaribe,33,Male,Benue,Talk-Shows,Live-Events,Decoder,8,105481,Premium,5000,5,2
446,Kaitlin Laouali,39,Male,Oyo,Religion,TV-Shows,Decoder,1,314255,Elite,10000,4,5
447,Olympia Adekugbe,60,Male,Zamfara,Reality,Live-Events,Tv-App,7,133417,Premium,5000,5,2
448,Velma Aneke,54,Male,Ebonyi,Talk-Shows,Live-Events,Tv-App,1,18038,Premium,5000,11,2
449,Moana Idonije,27,Male,Oyo,Sports,TV-Shows,Decoder,8,299412,Elite,10000,9,3
450,Belle Udoka,69,Male,Bayelsa,Documentaries,Live-Events,Decoder,3,267467,Premium,5000,12,4
451,Victor Laouali,42,Male,Osun,Action,TV-Shows,Tv-App,7,507093,Elite,10000,10,2
452,Montana Idonije,49,Male,Kano,Reality,TV-Shows,Tv-App,4,93545,Premium,5000,7,5
453,Shoshana Idonije,65,Male,Kano,Cartoons,Live-Events,Decoder,5,294464,Premium,5000,3,2
454,Yoshio Makinde,36,Male,Kwara,Drama,TV-Shows,Browser,3,496966,Elite,10000,6,5
455,Yolanda Aderemi,52,Male,Kwara,Drama,TV-Shows,Tv-App,2,406314,Premium,5000,11,5
456,Jamal Chibuzor,60,Male,Benue,Comedy,Live-Events,Decoder,4,176170,Premium,5000,5,3
457,Damon Ofoedu,24,Male,Kebbi,Cartoons,Live-Events,Decoder,4,415443,Premium,5000,7,1
458,Rose Maikori,45,Male,Ebonyi,Comedy,TV-Shows,Browser,2,188977,Premium,5000,12,3
459,Grady Okojie,37,Male,Cross,Drama,TV-Shows,Decoder,2,105484,Elite,10000,12,5
460,Martha Fuwape,65,Male,Akwa,Drama,TV-Shows,Mobile-App,5,590724,Basic,2500,5,1
461,Quinlan Anjorin,74,Male,Yobe,Cartoons,TV-Shows,Mobile-App,5,121612,Premium,5000,11,2
462,Ferdinand Aremu,54,Male,Bayelsa,Cartoons,TV-Shows,Tv-App,9,497751,Elite,10000,2,2
463,Stuart Laouali,59,Male,Niger,Action,TV-Shows,Decoder,6,205933,Elite,10000,10,5
464,Quinlan Sofoluwe,52,Male,Edo,Cartoons,Live-Events,Decoder,9,426841,Premium,5000,12,4
465,Hope Okojie,38,Male,Zamfara,Cartoons,Live-Events,Tv-App,2,598912,Basic,2500,11,1
466,William Umelo,24,Male,Imo,Drama,Live-Events,Tv-App,6,482552,Basic,2500,1,4
467,Micah Adejuyigbe,50,Male,Kaduna,Comedy,TV-Shows,Browser,5,415687,Premium,5000,7,2
468,Norman Ihemeje,49,Male,Kaduna,Reality,TV-Shows,Decoder,2,261601,Premium,5000,2,3
469,Davis Aladefa,41,Male,River,Music,TV-Shows,Browser,8,118670,Premium,5000,6,2
470,Denton Aneke,74,Male,Niger,Religion,Live-Events,Browser,9,35057,Premium,5000,6,5
471,Olympia Maikori,62,Male,Enugu,Talk-Shows,Live-Events,Browser,10,185658,Elite,10000,3,1
472,Chadwick Udoka,52,Male,Niger,Drama,Live-Events,Mobile-App,9,50225,Elite,10000,8,3
473,Portia Onoja,38,Male,Benue,Documentaries,Live-Events,Tv-App,10,196017,Premium,5000,1,2
474,Bradley Abagun,53,Male,Cross,Reality,Live-Events,Tv-App,3,7114,Elite,10000,1,2
475,Hedley Adewumi,38,Male,Osun,Reality,Live-Events,Decoder,7,193532,Elite,10000,7,4
476,Genevieve Abaribe,46,Male,Kaduna,News,Live-Events,Decoder,6,230811,Elite,10000,9,1
477,Isaiah Nwakaeme,19,Male,Akwa,Drama,Live-Events,Browser,7,195133,Elite,10000,6,4
478,Daphne Balarabe,49,Male,Plateau,Comedy,Live-Events,Tv-App,6,53395,Elite,10000,3,3
479,Dacey Adewumi,25,Male,River,Reality,TV-Shows,Tv-App,7,157094,Elite,10000,3,4
480,Gisela Laouali,20,Male,Lagos,Documentaries,TV-Shows,Decoder,3,239088,Basic,2500,11,4
481,Craig Nwakaeme,63,Male,Kano,News,TV-Shows,Tv-App,3,509004,Basic,2500,8,3
482,Phillip Onoja,67,Male,Lagos,Sports,Live-Events,Browser,9,385463,Premium,5000,7,5
483,Xandra Aderemi,18,Male,Kano,News,TV-Shows,Decoder,10,549480,Premium,5000,1,1
484,Robin Akinde,46,Male,Ebonyi,Sports,Live-Events,Mobile-App,3,48943,Premium,5000,8,3
485,Bevis Abadaki,64,Male,Kaduna,Comedy,Live-Events,Decoder,0,525077,Premium,5000,1,4
486,Claire Ihemeje,71,Male,Osun,Reality,TV-Shows,Decoder,2,530517,Premium,5000,8,3
487,Carla Ogunode,21,Male,Kogi,Talk-Shows,Live-Events,Mobile-App,6,385702,Premium,5000,2,4
488,Erasmus Osakwe,61,Male,Plateau,Reality,TV-Shows,Browser,5,290129,Premium,5000,12,3
489,Bradley Abagun,65,Male,Kano,Talk-Shows,TV-Shows,Mobile-App,2,405614,Basic,2500,9,2
490,Marcia Onoja,64,Male,Delta,Cartoons,Live-Events,Browser,10,289244,Premium,5000,6,2
491,Lillian Olunloyo,48,Male,Jigawa,Comedy,Live-Events,Tv-App,5,338930,Basic,2500,4,1
492,Tucker Akinde,18,Male,Edo,Comedy,TV-Shows,Tv-App,1,50877,Basic,2500,11,2
493,Anthony Ofoedu,48,Male,Cross,Sports,TV-Shows,Decoder,3,72678,Elite,10000,3,4
494,Ursa Adewumi,39,Male,Rivers,Documentaries,Live-Events,Browser,2,94775,Elite,10000,10,3
495,Alyssa Adarabioyo,60,Male,Kaduna,Action,TV-Shows,Tv-App,9,360470,Premium,5000,2,3
496,Emi Udoka,43,Male,River,Reality,Live-Events,Decoder,6,573865,Elite,10000,2,3
497,Kuame Buraimoh,66,Male,Kogi,Sports,TV-Shows,Decoder,3,215594,Premium,5000,5,1
498,Blythe Adeniran,23,Male,Ebonyi,Action,Live-Events,Mobile-App,6,84445,Basic,2500,5,3
499,Sharon Udoka,23,Male,Lagos,Reality,TV-Shows,Mobile-App,4,133496,Premium,5000,12,5
500,Freya Udoka,68,Male,Imo,Reality,Live-Events,Decoder,6,57984,Premium,5000,5,3
501,Wang Abadaki,35,Male,Kaduna,News,Live-Events,Tv-App,4,86896,Premium,5000,1,4
502,Eaton Fuwape,51,Male,Oyo,News,Live-Events,Decoder,10,179269,Basic,2500,10,4
503,Derek Ajudua,23,Male,Ekiti,Sports,TV-Shows,Browser,10,507402,Premium,5000,3,4
504,Odette Ofoedu,40,Male,Taraba,Talk-Shows,Live-Events,Decoder,1,56923,Premium,5000,4,2
505,Eagan Ogedegbe,70,Male,Sokoto,Cartoons,Live-Events,Mobile-App,10,145960,Basic,2500,6,3
506,Nadine Ajudua,56,Male,Katsina,News,Live-Events,Decoder,7,532461,Premium,5000,7,2
507,Hilary Laouali,73,Male,Ondo,News,Live-Events,Tv-App,7,226385,Basic,2500,11,1
508,Elton Igbinoghene,35,Male,Kebbi,Comedy,TV-Shows,Tv-App,7,26626,Basic,2500,9,1
509,Basil Adekugbe,61,Male,Abia,Comedy,TV-Shows,Tv-App,2,28067,Basic,2500,11,3
510,Caleb Olunloyo,72,Male,Rivers,Music,TV-Shows,Mobile-App,10,503939,Elite,10000,11,5
511,Tanya Chibuzor,71,Male,Kebbi,Cartoons,TV-Shows,Tv-App,3,88226,Premium,5000,4,3
